,tourney_id,tourney_name,round,winner_id,winner_name,loser_id,loser_name,winner_rank,winner_rank_points,loser_rank,loser_rank_points,w_ace,l_ace,w_df,l_df,w_svpt,w_1stWon,w_1stIn,l_svpt,l_1stWon,l_1stIn,w_2ndWon,l_2ndWon,w_ret_w,w_ret_tot,l_ret_w,l_ret_tot,WRP,WRP2
443,2017-M004,Acapulco,R16,106233,Dominic Thiem,105173,Adrian Mannarino,9.0,3375.0,65.0,766.0,1.0,3.0,1.0,0.0,52.0,18.0,25.0,68.0,23.0,44.0,16.0,12.0,33,68,18,52,0.019614601449211566,0.019614601449211566
444,2017-M004,Acapulco,R16,105023,Sam Querrey,105676,David Goffin,40.0,1000.0,11.0,3245.0,7.0,1.0,5.0,4.0,50.0,23.0,27.0,63.0,21.0,36.0,9.0,9.0,33,63,18,50,-0.05216272110820014,-0.05216272110820014
445,2017-M004,Acapulco,R16,105449,Steve Johnson,124014,Ernesto Escobedo,26.0,1370.0,113.0,511.0,8.0,8.0,4.0,2.0,60.0,35.0,41.0,70.0,30.0,39.0,11.0,15.0,25,70,14,60,-0.0017212457486527333,-0.0017212457486527333
446,2017-M004,Acapulco,R16,105227,Marin Cilic,106432,Borna Coric,8.0,3410.0,64.0,770.0,12.0,10.0,3.0,6.0,75.0,36.0,47.0,99.0,38.0,54.0,15.0,21.0,40,99,24,75,0.0888647871964724,0.0888647871964724
447,2017-M004,Acapulco,R16,106415,Yoshihito Nishioka,111442,Jordan Thompson,86.0,621.0,79.0,669.0,2.0,13.0,2.0,5.0,72.0,34.0,45.0,91.0,38.0,49.0,12.0,13.0,40,91,26,72,-0.029254139145210967,-0.029254139145210967
448,2017-M004,Acapulco,R16,104745,Rafael Nadal,103893,Paolo Lorenzi,6.0,4115.0,38.0,1052.0,2.0,1.0,1.0,2.0,35.0,20.0,26.0,51.0,13.0,28.0,8.0,9.0,29,51,7,35,0.1394174513337903,0.1394174513337903
449,2017-M004,Acapulco,R32,104925,Novak Djokovic,105373,Martin Klizan,2.0,9735.0,62.0,775.0,3.0,2.0,0.0,3.0,74.0,38.0,53.0,61.0,31.0,50.0,13.0,5.0,25,61,23,74,0.06558052392471714,0.06558052392471714
450,2017-M004,Acapulco,R32,105223,Juan Martin Del Potro,126207,Francis Tiafoe,32.0,1110.0,89.0,614.0,9.0,7.0,1.0,3.0,89.0,47.0,60.0,109.0,44.0,62.0,14.0,26.0,39,109,28,89,0.02232588459035245,0.02232588459035245
451,2017-M004,Acapulco,R32,105385,Donald Young,106071,Bernard Tomic,63.0,771.0,41.0,985.0,3.0,2.0,1.0,1.0,44.0,20.0,26.0,48.0,19.0,28.0,12.0,14.0,15,48,12,44,0.03895835756576416,0.03895835756576416
452,2017-M004,Acapulco,R32,106401,Nick Kyrgios,104534,Dudi Sela,17.0,2075.0,75.0,686.0,8.0,4.0,5.0,5.0,76.0,41.0,51.0,82.0,32.0,46.0,12.0,22.0,28,82,23,76,0.08546831241881059,0.08546831241881059
453,2017-M004,Acapulco,R32,106233,Dominic Thiem,104468,Gilles Simon,9.0,3375.0,25.0,1495.0,6.0,3.0,2.0,1.0,80.0,39.0,51.0,70.0,26.0,34.0,18.0,21.0,23,70,23,80,-0.0026176252932101907,-0.0026176252932101907
454,2017-M004,Acapulco,R32,105173,Adrian Mannarino,126203,Taylor Harry Fritz,65.0,766.0,136.0,426.0,6.0,5.0,5.0,3.0,92.0,36.0,50.0,100.0,35.0,48.0,22.0,30.0,35,100,34,92,-0.0022688826033901988,-0.0022688826033901988
455,2017-M004,Acapulco,R32,105023,Sam Querrey,106378,Kyle Edmund,40.0,1000.0,45.0,933.0,11.0,6.0,2.0,7.0,94.0,40.0,48.0,95.0,34.0,50.0,24.0,20.0,41,95,30,94,-0.026935832353297606,-0.026935832353297606
456,2017-M004,Acapulco,R32,105676,David Goffin,103565,Stephane Robert,11.0,3245.0,80.0,660.0,6.0,1.0,1.0,5.0,43.0,23.0,31.0,40.0,9.0,14.0,10.0,10.0,21,40,10,43,0.07582697039412034,0.07582697039412034
457,2017-M004,Acapulco,R32,105449,Steve Johnson,104545,John Isner,26.0,1370.0,22.0,1760.0,5.0,7.0,1.0,5.0,53.0,26.0,34.0,54.0,29.0,37.0,15.0,8.0,17,54,12,53,0.0442942281543266,0.0442942281543266
458,2017-M004,Acapulco,R32,124014,Ernesto Escobedo,111578,Stefan Kozlov,113.0,511.0,115.0,496.0,5.0,3.0,2.0,1.0,76.0,27.0,40.0,57.0,15.0,29.0,17.0,13.0,29,57,32,76,-0.20375816993464052,-0.20375816993464052
459,2017-M004,Acapulco,R32,106432,Borna Coric,106412,Lucas Gomez,64.0,770.0,560.0,58.0,3.0,0.0,3.0,0.0,40.0,21.0,23.0,38.0,13.0,26.0,9.0,2.0,23,38,10,40,,
460,2017-M004,Acapulco,R32,105227,Marin Cilic,105238,Alexandr Dolgopolov,8.0,3410.0,60.0,785.0,14.0,6.0,2.0,3.0,75.0,31.0,41.0,65.0,19.0,30.0,23.0,21.0,25,65,21,75,0.08381387576695076,0.08381387576695076
461,2017-M004,Acapulco,R32,106415,Yoshihito Nishioka,106058,Jack Sock,86.0,621.0,18.0,2060.0,2.0,10.0,3.0,1.0,83.0,34.0,49.0,87.0,31.0,56.0,20.0,17.0,39,87,29,83,-0.04329466415883604,-0.04329466415883604
462,2017-M004,Acapulco,R32,111442,Jordan Thompson,103852,Feliciano Lopez,79.0,669.0,31.0,1170.0,4.0,4.0,2.0,1.0,97.0,34.0,53.0,74.0,27.0,39.0,22.0,16.0,31,74,41,97,0.04213631162107795,0.04213631162107795
463,2017-M004,Acapulco,R32,103893,Paolo Lorenzi,104229,Yen Hsun Lu,38.0,1052.0,61.0,783.0,8.0,2.0,3.0,4.0,100.0,47.0,69.0,84.0,31.0,45.0,15.0,18.0,35,84,38,100,-0.02955687345800817,-0.02955687345800817
464,2017-M004,Acapulco,R32,104745,Rafael Nadal,104999,Mischa Zverev,6.0,4115.0,30.0,1216.0,1.0,4.0,3.0,3.0,62.0,35.0,44.0,54.0,21.0,27.0,10.0,13.0,20,54,17,62,0.1475510275161851,0.1475510275161851
465,2017-0495,Dubai,F,104918,Andy Murray,104269,Fernando Verdasco,1.0,11540.0,35.0,1070.0,2.0,4.0,4.0,0.0,45.0,20.0,25.0,52.0,17.0,41.0,12.0,5.0,30,52,13,45,0.04009751715690507,0.04009751715690507
466,2017-0495,Dubai,SF,104918,Andy Murray,106298,Lucas Pouille,1.0,11540.0,15.0,2261.0,5.0,2.0,2.0,6.0,57.0,22.0,35.0,71.0,21.0,32.0,14.0,14.0,36,71,21,57,0.060585711200688286,0.060585711200688286
467,2017-0495,Dubai,SF,104269,Fernando Verdasco,104898,Robin Haase,35.0,1070.0,66.0,763.0,2.0,8.0,1.0,1.0,85.0,54.0,73.0,113.0,42.0,66.0,6.0,22.0,49,113,25,85,-0.0356252500131784,-0.0356252500131784
468,2017-0495,Dubai,QF,104918,Andy Murray,104259,Philipp Kohlschreiber,1.0,11540.0,29.0,1225.0,14.0,4.0,3.0,2.0,116.0,57.0,76.0,121.0,55.0,76.0,25.0,23.0,43,121,34,116,0.021522055468763734,0.021522055468763734
469,2017-0495,Dubai,QF,106298,Lucas Pouille,105539,Evgeny Donskoy,15.0,2261.0,116.0,493.0,11.0,10.0,1.0,2.0,110.0,41.0,52.0,106.0,49.0,66.0,36.0,21.0,36,106,33,110,0.006585611353980947,0.006585611353980947
470,2017-0495,Dubai,QF,104269,Fernando Verdasco,104792,Gael Monfils,35.0,1070.0,12.0,3190.0,1.0,10.0,2.0,1.0,57.0,39.0,48.0,69.0,27.0,46.0,3.0,14.0,28,69,15,57,0.04471694985827024,0.04471694985827024
471,2017-0495,Dubai,QF,104898,Robin Haase,106000,Damir Dzumhur,66.0,763.0,77.0,674.0,3.0,1.0,4.0,4.0,75.0,28.0,38.0,85.0,39.0,63.0,25.0,8.0,38,85,22,75,-0.03678351738390273,-0.03678351738390273
472,2017-0495,Dubai,R16,104918,Andy Murray,104198,Guillermo Garcia Lopez,1.0,11540.0,97.0,595.0,5.0,1.0,0.0,6.0,37.0,19.0,22.0,60.0,17.0,35.0,10.0,10.0,33,60,8,37,0.09391819483096575,0.09391819483096575
473,2017-0495,Dubai,R16,104259,Philipp Kohlschreiber,106421,Daniil Medvedev,29.0,1225.0,57.0,797.0,3.0,3.0,2.0,1.0,52.0,30.0,33.0,65.0,27.0,38.0,12.0,13.0,25,65,10,52,0.024617457850468594,0.024617457850468594
474,2017-0495,Dubai,R16,105539,Evgeny Donskoy,103819,Roger Federer,116.0,493.0,10.0,3260.0,6.0,12.0,3.0,2.0,95.0,35.0,46.0,109.0,59.0,80.0,29.0,15.0,35,109,31,95,-0.08720117118457194,-0.08720117118457194
475,2017-0495,Dubai,R16,106298,Lucas Pouille,105657,Marius Copil,15.0,2261.0,124.0,467.0,6.0,3.0,2.0,3.0,57.0,25.0,31.0,40.0,13.0,17.0,15.0,11.0,16,40,17,57,0.0739651687756212,0.0739651687756212
476,2017-0495,Dubai,R16,104269,Fernando Verdasco,105138,Roberto Bautista Agut,35.0,1070.0,16.0,2190.0,0.0,3.0,10.0,2.0,99.0,47.0,75.0,95.0,33.0,54.0,11.0,24.0,38,95,41,99,-0.00039991444901249507,-0.00039991444901249507
477,2017-0495,Dubai,R16,104792,Gael Monfils,105554,Daniel Evans,12.0,3190.0,43.0,971.0,5.0,2.0,6.0,2.0,77.0,32.0,47.0,70.0,18.0,29.0,14.0,20.0,32,70,31,77,0.009139468699992825,0.009139468699992825
478,2017-0495,Dubai,R16,104898,Robin Haase,104607,Tomas Berdych,66.0,763.0,14.0,2790.0,12.0,8.0,4.0,3.0,96.0,45.0,55.0,101.0,37.0,53.0,20.0,27.0,37,101,31,96,-0.006350649282232557,-0.006350649282232557
479,2017-0495,Dubai,R16,106000,Damir Dzumhur,104719,Marcel Granollers,77.0,674.0,36.0,1068.0,0.0,1.0,4.0,2.0,62.0,24.0,37.0,50.0,20.0,35.0,11.0,7.0,23,50,27,62,0.11109118920513295,0.11109118920513295
480,2017-0495,Dubai,R32,104918,Andy Murray,104291,Malek Jaziri,1.0,11540.0,51.0,883.0,2.0,0.0,0.0,2.0,48.0,16.0,19.0,49.0,18.0,31.0,19.0,7.0,24,49,13,48,0.09029802661038677,0.09029802661038677
481,2017-0495,Dubai,R32,104198,Guillermo Garcia Lopez,104678,Viktor Troicki,97.0,595.0,34.0,1075.0,1.0,4.0,3.0,4.0,59.0,23.0,36.0,77.0,28.0,41.0,15.0,13.0,36,77,21,59,-0.12871348237005298,-0.12871348237005298
482,2017-0495,Dubai,R32,106421,Daniil Medvedev,103914,Omar Awadhy,57.0,797.0,,,10.0,0.0,3.0,2.0,55.0,28.0,33.0,57.0,22.0,36.0,10.0,8.0,27,57,17,55,,
483,2017-0495,Dubai,R32,104259,Philipp Kohlschreiber,104180,Gilles Muller,29.0,1225.0,27.0,1370.0,5.0,9.0,7.0,3.0,65.0,34.0,42.0,69.0,32.0,42.0,11.0,11.0,26,69,20,65,0.013554211019945861,0.013554211019945861
484,2017-0495,Dubai,R32,103819,Roger Federer,105332,Benoit Paire,10.0,3260.0,39.0,1040.0,5.0,2.0,0.0,1.0,55.0,23.0,33.0,49.0,15.0,21.0,15.0,8.0,26,49,17,55,0.06382890025428467,0.06382890025428467
485,2017-0495,Dubai,R32,105539,Evgeny Donskoy,104022,Mikhail Youzhny,116.0,493.0,83.0,631.0,2.0,2.0,3.0,3.0,69.0,31.0,42.0,52.0,18.0,29.0,12.0,12.0,22,52,26,69,-0.027837196240884543,-0.027837196240884543
486,2017-0495,Dubai,R32,105657,Marius Copil,105526,Jan Lennard Struff,124.0,467.0,59.0,786.0,8.0,6.0,2.0,5.0,48.0,23.0,28.0,76.0,33.0,47.0,11.0,8.0,35,76,14,48,-0.0782879984926253,-0.0782879984926253
487,2017-0495,Dubai,R32,106298,Lucas Pouille,106361,Adam Pavlasek,15.0,2261.0,93.0,604.0,6.0,5.0,4.0,3.0,50.0,24.0,31.0,55.0,19.0,33.0,9.0,6.0,30,55,17,50,,
488,2017-0495,Dubai,R32,105138,Roberto Bautista Agut,111575,Karen Khachanov,16.0,2190.0,50.0,895.0,1.0,7.0,2.0,1.0,65.0,26.0,36.0,66.0,24.0,32.0,21.0,14.0,28,66,18,65,0.07884240464952325,0.07884240464952325
489,2017-0495,Dubai,R32,104269,Fernando Verdasco,104312,Andreas Seppi,35.0,1070.0,73.0,700.0,2.0,2.0,6.0,2.0,58.0,27.0,39.0,59.0,17.0,31.0,10.0,13.0,29,59,21,58,0.03546548975862002,0.03546548975862002
490,2017-0495,Dubai,R32,105554,Daniel Evans,104460,Dustin Brown,43.0,971.0,81.0,651.0,7.0,5.0,1.0,3.0,41.0,27.0,30.0,48.0,22.0,34.0,9.0,7.0,19,48,5,41,0.08212017499135554,0.08212017499135554
491,2017-0495,Dubai,R32,104792,Gael Monfils,105633,Mohamed Safwat,12.0,3190.0,199.0,286.0,6.0,2.0,0.0,5.0,54.0,30.0,35.0,70.0,22.0,34.0,12.0,19.0,29,70,12,54,0.1053038918450534,0.1053038918450534
492,2017-0495,Dubai,R32,104607,Tomas Berdych,104586,Lukas Rosol,14.0,2790.0,161.0,374.0,6.0,2.0,0.0,2.0,29.0,17.0,18.0,38.0,19.0,21.0,9.0,4.0,15,38,3,29,0.10581695133876184,0.10581695133876184
493,2017-0495,Dubai,R32,104898,Robin Haase,104797,Denis Istomin,66.0,763.0,68.0,723.0,10.0,7.0,0.0,2.0,57.0,29.0,34.0,57.0,26.0,40.0,13.0,8.0,23,57,15,57,0.11102832538732538,0.11102832538732538
494,2017-0495,Dubai,R32,104719,Marcel Granollers,106210,Jiri Vesely,36.0,1068.0,55.0,848.0,2.0,3.0,3.0,3.0,46.0,29.0,33.0,52.0,19.0,26.0,8.0,10.0,23,52,9,46,-0.09885043047255887,-0.09885043047255887
495,2017-0495,Dubai,R32,106000,Damir Dzumhur,104527,Stanislas Wawrinka,77.0,674.0,3.0,5195.0,2.0,6.0,4.0,3.0,66.0,34.0,45.0,59.0,24.0,33.0,14.0,12.0,23,59,18,66,0.03799258624355345,0.03799258624355345
496,2017-0533,Sao Paulo,SF,104655,Pablo Cuevas,105807,Pablo Carreno Busta,33.0,1085.0,23.0,1645.0,9.0,4.0,2.0,3.0,65.0,31.0,38.0,82.0,36.0,59.0,13.0,7.0,39,82,21,65,-0.019727809046123923,-0.019727809046123923
497,2017-0533,Sao Paulo,SF,105077,Albert Ramos,105311,Joao Sousa,24.0,1535.0,37.0,1055.0,6.0,5.0,7.0,6.0,121.0,49.0,75.0,132.0,46.0,70.0,24.0,25.0,61,132,48,121,0.041936756324583935,0.041936756324583935
498,2017-0533,Sao Paulo,QF,105807,Pablo Carreno Busta,104926,Fabio Fognini,23.0,1645.0,42.0,980.0,2.0,3.0,0.0,3.0,53.0,25.0,36.0,59.0,21.0,37.0,13.0,7.0,31,59,15,53,0.014170197938654705,0.014170197938654705
499,2017-0533,Sao Paulo,QF,104655,Pablo Cuevas,106043,Diego Sebastian Schwartzman,33.0,1085.0,44.0,935.0,11.0,0.0,4.0,3.0,95.0,45.0,56.0,98.0,41.0,64.0,16.0,18.0,39,98,34,95,-0.08629876086287103,-0.08629876086287103
500,2017-0533,Sao Paulo,QF,105311,Joao Sousa,105643,Federico Delbonis,37.0,1055.0,54.0,860.0,2.0,2.0,0.0,4.0,40.0,20.0,22.0,47.0,18.0,28.0,12.0,8.0,21,47,8,40,0.010162034880645598,0.010162034880645598
501,2017-0533,Sao Paulo,QF,105077,Albert Ramos,105550,Guido Pella,24.0,1535.0,166.0,350.0,5.0,7.0,3.0,3.0,94.0,39.0,52.0,106.0,40.0,61.0,17.0,19.0,47,106,38,94,0.008804167301483978,0.008804167301483978
502,2017-0533,Sao Paulo,R16,105807,Pablo Carreno Busta,105154,Joao Souza,23.0,1645.0,131.0,449.0,1.0,5.0,0.0,1.0,54.0,21.0,28.0,48.0,21.0,28.0,15.0,5.0,22,48,18,54,,
503,2017-0533,Sao Paulo,R16,104926,Fabio Fognini,105561,Alessandro Giannessi,42.0,980.0,127.0,455.0,2.0,1.0,2.0,4.0,80.0,37.0,51.0,93.0,38.0,58.0,16.0,16.0,39,93,27,80,0.030424163027822693,0.030424163027822693
504,2017-0533,Sao Paulo,R16,104655,Pablo Cuevas,105487,Facundo Bagnis,33.0,1085.0,82.0,633.0,3.0,2.0,5.0,4.0,54.0,23.0,26.0,42.0,15.0,27.0,13.0,6.0,21,42,18,54,0.05569545515729474,0.05569545515729474
505,2017-0533,Sao Paulo,R16,106043,Diego Sebastian Schwartzman,105589,Gerald Melzer,44.0,935.0,107.0,535.0,3.0,1.0,0.0,3.0,42.0,19.0,28.0,60.0,21.0,36.0,11.0,6.0,33,60,12,42,0.09198534326770769,0.09198534326770769
506,2017-0533,Sao Paulo,R16,105643,Federico Delbonis,134770,Casper Ruud,54.0,860.0,133.0,437.0,9.0,1.0,2.0,3.0,58.0,32.0,37.0,63.0,29.0,46.0,13.0,9.0,25,63,13,58,0.027692158789719756,0.027692158789719756
507,2017-0533,Sao Paulo,R16,105311,Joao Sousa,105952,Renzo Olivo,37.0,1055.0,92.0,605.0,3.0,0.0,4.0,4.0,56.0,23.0,32.0,51.0,12.0,26.0,10.0,11.0,28,51,23,56,0.03471656999572592,0.03471656999572592
508,2017-0533,Sao Paulo,R16,105550,Guido Pella,104122,Carlos Berlocq,166.0,350.0,67.0,746.0,1.0,2.0,2.0,6.0,76.0,29.0,38.0,80.0,27.0,35.0,21.0,21.0,32,80,26,76,-0.02415415887872463,-0.02415415887872463
509,2017-0533,Sao Paulo,R16,105077,Albert Ramos,105671,Gastao Elias,24.0,1535.0,98.0,584.0,0.0,3.0,4.0,6.0,80.0,31.0,44.0,85.0,31.0,45.0,16.0,15.0,39,85,33,80,-0.014434736116127,-0.014434736116127
510,2017-0533,Sao Paulo,R32,105154,Joao Souza,104547,Horacio Zeballos,131.0,449.0,71.0,714.0,12.0,1.0,2.0,3.0,60.0,34.0,36.0,62.0,30.0,41.0,15.0,11.0,21,62,11,60,,
511,2017-0533,Sao Paulo,R32,105561,Alessandro Giannessi,104297,Rogerio Dutra Silva,127.0,455.0,84.0,628.0,5.0,4.0,5.0,7.0,86.0,32.0,51.0,57.0,20.0,30.0,18.0,12.0,25,57,36,86,,
512,2017-0533,Sao Paulo,R32,104926,Fabio Fognini,106065,Marco Cecchinato,42.0,980.0,185.0,308.0,2.0,2.0,8.0,4.0,82.0,30.0,39.0,62.0,35.0,46.0,21.0,4.0,23,62,31,82,0.21960564074970856,0.21960564074970856
513,2017-0533,Sao Paulo,R32,105487,Facundo Bagnis,105583,Dusan Lajovic,82.0,633.0,105.0,552.0,3.0,1.0,1.0,1.0,50.0,21.0,26.0,79.0,31.0,55.0,17.0,10.0,38,79,12,50,-0.041525325788405676,-0.041525325788405676
514,2017-0533,Sao Paulo,R32,105589,Gerald Melzer,103607,Victor Estrella,107.0,535.0,88.0,614.0,4.0,6.0,0.0,1.0,59.0,27.0,36.0,76.0,33.0,48.0,17.0,12.0,31,76,15,59,-0.03763022858031406,-0.03763022858031406
515,2017-0533,Sao Paulo,R32,106043,Diego Sebastian Schwartzman,105064,Thomaz Bellucci,44.0,935.0,69.0,721.0,4.0,0.0,4.0,2.0,40.0,16.0,21.0,42.0,6.0,19.0,10.0,8.0,28,42,14,40,0.05496318822190871,0.05496318822190871
516,2017-0533,Sao Paulo,R32,105643,Federico Delbonis,106075,Jozef Kovalik,54.0,860.0,118.0,490.0,5.0,5.0,2.0,2.0,84.0,37.0,52.0,62.0,31.0,38.0,15.0,10.0,21,62,32,84,0.034116972477064245,0.034116972477064245
517,2017-0533,Sao Paulo,R32,134770,Casper Ruud,117361,Akira Santillan,133.0,437.0,192.0,294.0,2.0,10.0,4.0,4.0,62.0,33.0,42.0,61.0,19.0,27.0,12.0,20.0,22,61,17,62,,
518,2017-0533,Sao Paulo,R32,105952,Renzo Olivo,105438,Inigo Cervantes Huegun,92.0,605.0,125.0,465.0,1.0,6.0,5.0,6.0,84.0,37.0,59.0,65.0,18.0,29.0,12.0,16.0,31,65,35,84,,
519,2017-0533,Sao Paulo,R32,104122,Carlos Berlocq,106329,Thiago Monteiro,67.0,746.0,74.0,690.0,4.0,6.0,7.0,4.0,89.0,30.0,38.0,105.0,38.0,61.0,24.0,20.0,47,105,35,89,0.11483615535758201,0.11483615535758201
520,2017-0533,Sao Paulo,R32,105550,Guido Pella,106105,Guilherme Clezar,166.0,350.0,273.0,187.0,10.0,1.0,1.0,1.0,47.0,27.0,31.0,55.0,14.0,29.0,8.0,13.0,28,55,12,47,,
521,2017-0533,Sao Paulo,R32,105671,Gastao Elias,126197,Orlando Luz,98.0,584.0,544.0,63.0,3.0,4.0,2.0,3.0,58.0,28.0,32.0,67.0,20.0,34.0,16.0,17.0,30,67,14,58,,
522,2017-0533,Sao Paulo,F,104655,Pablo Cuevas,105077,Albert Ramos,33.0,1085.0,24.0,1535.0,13.0,3.0,12.0,3.0,112.0,54.0,73.0,116.0,48.0,73.0,20.0,25.0,43,116,38,112,0.011697729900600307,0.011697729900600307
523,2017-M006,Indian Wells Masters,F,103819,Roger Federer,104527,Stanislas Wawrinka,10.0,3305.0,3.0,5195.0,2.0,5.0,1.0,3.0,57.0,28.0,36.0,72.0,31.0,44.0,14.0,11.0,30,72,15,57,0.07649762972463225,0.07649762972463225
524,2017-M006,Indian Wells Masters,SF,104527,Stanislas Wawrinka,105807,Pablo Carreno Busta,3.0,5195.0,23.0,1690.0,4.0,3.0,0.0,0.0,46.0,20.0,25.0,59.0,26.0,47.0,16.0,6.0,27,59,10,46,-0.03574389554606028,-0.03574389554606028
525,2017-M006,Indian Wells Masters,SF,103819,Roger Federer,106058,Jack Sock,10.0,3305.0,18.0,2060.0,8.0,4.0,2.0,2.0,62.0,27.0,33.0,59.0,28.0,35.0,19.0,8.0,23,59,16,62,0.06012435403252153,0.06012435403252153
526,2017-M006,Indian Wells Masters,QF,105807,Pablo Carreno Busta,104655,Pablo Cuevas,23.0,1690.0,33.0,1190.0,8.0,7.0,3.0,8.0,92.0,41.0,63.0,91.0,38.0,55.0,15.0,14.0,39,91,36,92,0.019727809046123923,0.019727809046123923
527,2017-M006,Indian Wells Masters,QF,104527,Stanislas Wawrinka,106233,Dominic Thiem,3.0,5195.0,9.0,3375.0,8.0,7.0,2.0,5.0,115.0,52.0,78.0,98.0,42.0,62.0,20.0,18.0,38,98,43,115,-0.04848573645673171,-0.04848573645673171
528,2017-M006,Indian Wells Masters,QF,106058,Jack Sock,105453,Kei Nishikori,18.0,2060.0,5.0,4730.0,1.0,4.0,5.0,3.0,78.0,28.0,45.0,81.0,38.0,53.0,23.0,11.0,32,81,27,78,-0.02073682030730334,-0.02073682030730334
529,2017-M006,Indian Wells Masters,R16,105807,Pablo Carreno Busta,105583,Dusan Lajovic,23.0,1690.0,106.0,552.0,7.0,4.0,1.0,1.0,58.0,37.0,41.0,76.0,31.0,45.0,10.0,18.0,27,76,11,58,0.0302033892060673,0.0302033892060673
530,2017-M006,Indian Wells Masters,R16,104655,Pablo Cuevas,105676,David Goffin,33.0,1190.0,12.0,3245.0,12.0,3.0,4.0,3.0,80.0,43.0,54.0,73.0,35.0,45.0,15.0,14.0,24,73,22,80,-0.05244856008117782,-0.05244856008117782
531,2017-M006,Indian Wells Masters,R16,104527,Stanislas Wawrinka,106415,Yoshihito Nishioka,3.0,5195.0,70.0,726.0,1.0,0.0,4.0,2.0,101.0,40.0,60.0,104.0,43.0,73.0,19.0,17.0,44,104,42,101,-0.027921134197067266,-0.027921134197067266
532,2017-M006,Indian Wells Masters,R16,106233,Dominic Thiem,104792,Gael Monfils,9.0,3375.0,11.0,3280.0,6.0,5.0,1.0,0.0,54.0,24.0,29.0,55.0,18.0,29.0,16.0,12.0,25,55,14,54,0.013817558410789077,0.013817558410789077
533,2017-M006,Indian Wells Masters,R16,106058,Jack Sock,104291,Malek Jaziri,18.0,2060.0,53.0,883.0,13.0,11.0,8.0,5.0,110.0,43.0,55.0,111.0,45.0,61.0,31.0,26.0,40,111,36,110,-0.0011207390058365352,-0.0011207390058365352
534,2017-M006,Indian Wells Masters,R16,105453,Kei Nishikori,105385,Donald Young,5.0,4730.0,60.0,801.0,1.0,2.0,1.0,4.0,55.0,20.0,33.0,57.0,21.0,34.0,17.0,10.0,26,57,18,55,0.10876948260993624,0.10876948260993624
535,2017-M006,Indian Wells Masters,R16,103819,Roger Federer,104745,Rafael Nadal,10.0,3305.0,6.0,4415.0,5.0,2.0,1.0,0.0,45.0,19.0,25.0,54.0,18.0,32.0,15.0,13.0,23,54,11,45,-0.052378036654068205,-0.052378036654068205
536,2017-M006,Indian Wells Masters,R16,106401,Nick Kyrgios,104925,Novak Djokovic,16.0,2255.0,2.0,9825.0,14.0,3.0,4.0,0.0,69.0,36.0,42.0,82.0,35.0,50.0,14.0,18.0,29,82,19,69,0.008397705812682066,0.008397705812682066
537,2017-M006,Indian Wells Masters,R32,105583,Dusan Lajovic,105577,Vasek Pospisil,106.0,552.0,129.0,454.0,1.0,6.0,1.0,5.0,116.0,55.0,82.0,86.0,35.0,45.0,20.0,20.0,31,86,41,116,0.028987444475437385,0.028987444475437385
538,2017-M006,Indian Wells Masters,R32,105676,David Goffin,105077,Albert Ramos,12.0,3245.0,24.0,1640.0,9.0,6.0,2.0,1.0,77.0,34.0,46.0,62.0,24.0,39.0,16.0,15.0,23,62,27,77,0.014971987297006661,0.014971987297006661
539,2017-M006,Indian Wells Masters,R32,104655,Pablo Cuevas,104926,Fabio Fognini,33.0,1190.0,43.0,980.0,5.0,3.0,2.0,2.0,53.0,31.0,38.0,54.0,22.0,40.0,6.0,5.0,27,54,16,53,0.017588495295343953,0.017588495295343953
540,2017-M006,Indian Wells Masters,R32,104527,Stanislas Wawrinka,104259,Philipp Kohlschreiber,3.0,5195.0,30.0,1270.0,7.0,1.0,1.0,2.0,59.0,26.0,34.0,63.0,30.0,36.0,18.0,10.0,23,63,15,59,0.029682110681538476,0.029682110681538476
541,2017-M006,Indian Wells Masters,R32,106415,Yoshihito Nishioka,104607,Tomas Berdych,70.0,726.0,14.0,2835.0,5.0,8.0,2.0,10.0,105.0,44.0,70.0,104.0,41.0,52.0,16.0,23.0,40,104,45,105,,
542,2017-M006,Indian Wells Masters,R32,104792,Gael Monfils,104545,John Isner,11.0,3280.0,22.0,1760.0,3.0,4.0,1.0,2.0,50.0,26.0,33.0,59.0,24.0,37.0,11.0,10.0,25,59,13,50,0.06650044255107418,0.06650044255107418
543,2017-M006,Indian Wells Masters,R32,106233,Dominic Thiem,104999,Mischa Zverev,9.0,3375.0,32.0,1216.0,7.0,3.0,0.0,4.0,45.0,28.0,32.0,61.0,23.0,33.0,9.0,10.0,28,61,8,45,0.027595021127679698,0.027595021127679698
544,2017-M006,Indian Wells Masters,R32,104291,Malek Jaziri,126203,Taylor Harry Fritz,53.0,883.0,136.0,426.0,7.0,7.0,4.0,0.0,71.0,25.0,29.0,74.0,29.0,39.0,27.0,22.0,23,74,19,71,-0.017381800397362368,-0.017381800397362368
545,2017-M006,Indian Wells Masters,R32,106058,Jack Sock,105777,Grigor Dimitrov,18.0,2060.0,13.0,2925.0,8.0,14.0,5.0,4.0,104.0,40.0,57.0,118.0,63.0,88.0,31.0,14.0,41,118,33,104,-0.042719823803345824,-0.042719823803345824
546,2017-M006,Indian Wells Masters,R32,105385,Donald Young,106298,Lucas Pouille,60.0,801.0,15.0,2421.0,5.0,6.0,7.0,7.0,94.0,31.0,47.0,75.0,31.0,44.0,23.0,17.0,27,75,40,94,-0.02009190288774043,-0.02009190288774043
